,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr_group
7316,7317,2011-11-06,4,2011,11,11,False,0,False,1,0.42,0.4242,0.58,0.0896,104,216,320,2
7317,7318,2011-11-06,4,2011,11,12,False,0,False,1,0.44,0.4394,0.54,0.0,120,226,346,2
7318,7319,2011-11-06,4,2011,11,13,False,0,False,1,0.46,0.4545,0.51,0.1642,105,209,314,3
7319,7320,2011-11-06,4,2011,11,14,False,0,False,1,0.46,0.4545,0.55,0.194,101,219,320,3
7320,7321,2011-11-06,4,2011,11,15,False,0,False,1,0.48,0.4697,0.51,0.194,96,210,306,3
7321,7322,2011-11-06,4,2011,11,16,False,0,False,1,0.46,0.4545,0.55,0.2239,84,263,347,3
7322,7323,2011-11-06,4,2011,11,17,False,0,False,1,0.44,0.4394,0.62,0.1642,71,185,256,3
7323,7324,2011-11-06,4,2011,11,18,False,0,False,1,0.42,0.4242,0.71,0.1045,39,146,185,3
7324,7325,2011-11-06,4,2011,11,19,False,0,False,1,0.38,0.3939,0.76,0.194,21,130,151,4
7325,7326,2011-11-06,4,2011,11,20,False,0,False,1,0.36,0.3636,0.81,0.1045,16,100,116,4
7326,7327,2011-11-06,4,2011,11,21,False,0,False,1,0.36,0.3636,0.81,0.0896,11,77,88,4
7327,7328,2011-11-06,4,2011,11,22,False,0,False,1,0.36,0.3788,0.87,0.0,5,40,45,4
7328,7329,2011-11-06,4,2011,11,23,False,0,False,1,0.34,0.3485,0.87,0.0896,7,43,50,4
7329,7330,2011-11-07,4,2011,11,0,False,1,True,1,0.34,0.3636,0.87,0.0,1,14,15,1
7330,7331,2011-11-07,4,2011,11,1,False,1,True,1,0.34,0.3636,0.87,0.0,2,6,8,1
7331,7332,2011-11-07,4,2011,11,2,False,1,True,1,0.32,0.3485,0.93,0.0,0,2,2,1
7332,7333,2011-11-07,4,2011,11,3,False,1,True,1,0.32,0.3485,0.93,0.0,0,3,3,1
7333,7334,2011-11-07,4,2011,11,4,False,1,True,1,0.32,0.3485,0.93,0.0,2,4,6,1
7334,7335,2011-11-07,4,2011,11,5,False,1,True,1,0.3,0.3333,0.93,0.0,1,25,26,1
7335,7336,2011-11-07,4,2011,11,6,False,1,True,2,0.28,0.3182,0.93,0.0,2,97,99,1
7336,7337,2011-11-07,4,2011,11,7,False,1,True,2,0.28,0.3182,0.93,0.0,6,305,311,2
7337,7338,2011-11-07,4,2011,11,8,False,1,True,2,0.3,0.3182,1.0,0.0896,13,397,410,2
7338,7339,2011-11-07,4,2011,11,9,False,1,True,2,0.34,0.3333,1.0,0.1343,18,156,174,2
7339,7340,2011-11-07,4,2011,11,10,False,1,True,1,0.36,0.3485,0.93,0.1343,28,95,123,2
7340,7341,2011-11-07,4,2011,11,11,False,1,True,1,0.42,0.4242,0.77,0.1045,28,100,128,2
7341,7342,2011-11-07,4,2011,11,12,False,1,True,1,0.46,0.4545,0.67,0.0,21,158,179,2
7342,7343,2011-11-07,4,2011,11,13,False,1,True,1,0.54,0.5152,0.49,0.0896,32,157,189,3
7343,7344,2011-11-07,4,2011,11,14,False,1,True,1,0.56,0.5303,0.37,0.1642,30,115,145,3
7344,7345,2011-11-07,4,2011,11,15,False,1,True,1,0.56,0.5303,0.37,0.1045,38,132,170,3
7345,7346,2011-11-07,4,2011,11,16,False,1,True,1,0.52,0.5,0.45,0.0,40,255,295,3
7346,7347,2011-11-07,4,2011,11,17,False,1,True,1,0.5,0.4848,0.45,0.1642,39,489,528,3
7347,7348,2011-11-07,4,2011,11,18,False,1,True,1,0.46,0.4545,0.59,0.1045,18,407,425,3
7348,7349,2011-11-07,4,2011,11,19,False,1,True,1,0.46,0.4545,0.59,0.0,20,280,300,4
7349,7350,2011-11-07,4,2011,11,20,False,1,True,1,0.4,0.4091,0.71,0.0,17,187,204,4
7350,7351,2011-11-07,4,2011,11,21,False,1,True,1,0.38,0.3939,0.82,0.1045,10,129,139,4
7351,7352,2011-11-07,4,2011,11,22,False,1,True,1,0.36,0.3636,0.81,0.0896,6,102,108,4
7352,7353,2011-11-07,4,2011,11,23,False,1,True,1,0.36,0.3636,0.87,0.0896,1,47,48,4
7353,7354,2011-11-08,4,2011,11,0,False,2,True,1,0.34,0.3485,0.87,0.0896,0,18,18,1
7354,7355,2011-11-08,4,2011,11,1,False,2,True,1,0.32,0.3333,0.93,0.1045,3,8,11,1
7355,7356,2011-11-08,4,2011,11,2,False,2,True,1,0.32,0.3485,0.87,0.0,0,1,1,1
7356,7357,2011-11-08,4,2011,11,3,False,2,True,1,0.32,0.3485,0.87,0.0,0,3,3,1
7357,7358,2011-11-08,4,2011,11,4,False,2,True,1,0.3,0.3333,0.87,0.0,0,4,4,1
7358,7359,2011-11-08,4,2011,11,5,False,2,True,1,0.3,0.3182,0.87,0.0896,1,17,18,1
7359,7360,2011-11-08,4,2011,11,6,False,2,True,1,0.3,0.3333,0.87,0.0,3,96,99,1
7360,7361,2011-11-08,4,2011,11,7,False,2,True,1,0.3,0.3182,0.87,0.1045,7,316,323,2
7361,7362,2011-11-08,4,2011,11,8,False,2,True,1,0.32,0.3333,0.93,0.1045,11,455,466,2
7362,7363,2011-11-08,4,2011,11,9,False,2,True,1,0.36,0.3788,0.87,0.0,14,177,191,2
7363,7364,2011-11-08,4,2011,11,10,False,2,True,1,0.42,0.4242,0.71,0.0896,25,104,129,2
7364,7365,2011-11-08,4,2011,11,11,False,2,True,1,0.46,0.4545,0.63,0.1343,21,126,147,2
7365,7366,2011-11-08,4,2011,11,12,False,2,True,1,0.52,0.5,0.52,0.1343,28,175,203,2
7366,7367,2011-11-08,4,2011,11,13,False,2,True,1,0.54,0.5152,0.49,0.1642,31,165,196,3
7367,7368,2011-11-08,4,2011,11,14,False,2,True,1,0.56,0.5303,0.46,0.1045,32,129,161,3
7368,7369,2011-11-08,4,2011,11,15,False,2,True,1,0.58,0.5455,0.46,0.1045,33,155,188,3
7369,7370,2011-11-08,4,2011,11,16,False,2,True,1,0.56,0.5303,0.46,0.1343,39,250,289,3
7370,7371,2011-11-08,4,2011,11,17,False,2,True,1,0.52,0.5,0.43,0.1642,40,459,499,3
7371,7372,2011-11-08,4,2011,11,18,False,2,True,1,0.48,0.4697,0.55,0.1343,30,432,462,3
7372,7373,2011-11-08,4,2011,11,19,False,2,True,1,0.46,0.4545,0.59,0.0,14,264,278,4
7373,7374,2011-11-08,4,2011,11,20,False,2,True,1,0.4,0.4091,0.76,0.0,12,169,181,4
7374,7375,2011-11-08,4,2011,11,21,False,2,True,1,0.4,0.4091,0.76,0.0,16,166,182,4
7375,7376,2011-11-08,4,2011,11,22,False,2,True,1,0.36,0.3788,0.87,0.0,13,95,108,4
7376,7377,2011-11-08,4,2011,11,23,False,2,True,1,0.36,0.3788,0.81,0.0,3,45,48,4
7377,7378,2011-11-09,4,2011,11,0,False,3,True,1,0.36,0.3788,0.87,0.0,0,13,13,1
7378,7379,2011-11-09,4,2011,11,1,False,3,True,1,0.34,0.3636,0.87,0.0,0,10,10,1
7379,7380,2011-11-09,4,2011,11,2,False,3,True,1,0.32,0.3485,0.93,0.0,0,5,5,1
7380,7381,2011-11-09,4,2011,11,3,False,3,True,1,0.32,0.3485,0.93,0.0,0,4,4,1
7381,7382,2011-11-09,4,2011,11,4,False,3,True,1,0.32,0.3485,0.87,0.0,0,4,4,1
7382,7383,2011-11-09,4,2011,11,5,False,3,True,1,0.3,0.3333,0.87,0.0,0,28,28,1
7383,7384,2011-11-09,4,2011,11,6,False,3,True,1,0.3,0.3333,0.87,0.0,0,98,98,1
7384,7385,2011-11-09,4,2011,11,7,False,3,True,1,0.3,0.3333,0.87,0.0,0,300,300,2
7385,7386,2011-11-09,4,2011,11,8,False,3,True,1,0.32,0.3485,0.93,0.0,19,437,456,2
7386,7387,2011-11-09,4,2011,11,9,False,3,True,1,0.34,0.3636,0.93,0.0,22,197,219,2
7387,7388,2011-11-09,4,2011,11,10,False,3,True,1,0.4,0.4091,0.76,0.1045,16,89,105,2
7388,7389,2011-11-09,4,2011,11,11,False,3,True,1,0.46,0.4545,0.67,0.1642,21,131,152,2
7389,7390,2011-11-09,4,2011,11,12,False,3,True,1,0.5,0.4848,0.51,0.1642,24,156,180,2
7390,7391,2011-11-09,4,2011,11,13,False,3,True,1,0.5,0.4848,0.51,0.1642,31,136,167,3
7391,7392,2011-11-09,4,2011,11,14,False,3,True,1,0.52,0.5,0.48,0.1642,26,153,179,3
7392,7393,2011-11-09,4,2011,11,15,False,3,True,1,0.52,0.5,0.45,0.2239,21,130,151,3
7393,7394,2011-11-09,4,2011,11,16,False,3,True,1,0.52,0.5,0.48,0.194,24,257,281,3
7394,7395,2011-11-09,4,2011,11,17,False,3,True,1,0.46,0.4545,0.63,0.1045,27,458,485,3
7395,7396,2011-11-09,4,2011,11,18,False,3,True,1,0.44,0.4394,0.67,0.1045,21,387,408,3
7396,7397,2011-11-09,4,2011,11,19,False,3,True,1,0.44,0.4394,0.72,0.1045,12,292,304,4
7397,7398,2011-11-09,4,2011,11,20,False,3,True,1,0.44,0.4394,0.77,0.0,18,201,219,4
7398,7399,2011-11-09,4,2011,11,21,False,3,True,1,0.4,0.4091,0.87,0.0,9,152,161,4
7399,7400,2011-11-09,4,2011,11,22,False,3,True,1,0.4,0.4091,0.87,0.0,9,105,114,4
7400,7401,2011-11-09,4,2011,11,23,False,3,True,1,0.38,0.3939,0.87,0.0,5,61,66,4
7401,7402,2011-11-10,4,2011,11,0,False,4,True,1,0.4,0.4091,0.87,0.0,0,24,24,1
7402,7403,2011-11-10,4,2011,11,1,False,4,True,2,0.4,0.4091,0.87,0.0,1,10,11,1
7403,7404,2011-11-10,4,2011,11,2,False,4,True,2,0.38,0.3939,0.94,0.0,0,5,5,1
7404,7405,2011-11-10,4,2011,11,3,False,4,True,1,0.38,0.3939,0.94,0.0896,0,11,11,1
7405,7406,2011-11-10,4,2011,11,4,False,4,True,1,0.38,0.3939,0.94,0.0896,1,2,3,1
7406,7407,2011-11-10,4,2011,11,5,False,4,True,2,0.36,0.3485,1.0,0.1343,1,22,23,1
7407,7408,2011-11-10,4,2011,11,6,False,4,True,2,0.36,0.3485,1.0,0.1343,4,110,114,1
7408,7409,2011-11-10,4,2011,11,7,False,4,True,2,0.38,0.3939,0.94,0.1642,6,266,272,2
7409,7410,2011-11-10,4,2011,11,8,False,4,True,2,0.4,0.4091,0.94,0.0896,18,418,436,2
7410,7411,2011-11-10,4,2011,11,9,False,4,True,2,0.42,0.4242,0.94,0.1045,23,188,211,2
7411,7412,2011-11-10,4,2011,11,10,False,4,True,2,0.44,0.4394,0.88,0.2239,17,100,117,2
7412,7413,2011-11-10,4,2011,11,11,False,4,True,2,0.46,0.4545,0.67,0.3881,9,99,108,2
7413,7414,2011-11-10,4,2011,11,12,False,4,True,2,0.42,0.4242,0.67,0.3582,18,149,167,2
7414,7415,2011-11-10,4,2011,11,13,False,4,True,3,0.36,0.3333,0.81,0.3582,9,87,96,3
7415,7416,2011-11-10,4,2011,11,14,False,4,True,3,0.36,0.3333,0.87,0.2836,6,58,64,3
7416,7417,2011-11-10,4,2011,11,15,False,4,True,3,0.36,0.3333,0.81,0.2985,5,57,62,3
7417,7418,2011-11-10,4,2011,11,16,False,4,True,3,0.36,0.3485,0.81,0.2239,6,67,73,3
7418,7419,2011-11-10,4,2011,11,17,False,4,True,3,0.36,0.3485,0.81,0.2239,9,168,177,3
7419,7420,2011-11-10,4,2011,11,18,False,4,True,2,0.36,0.3485,0.81,0.1642,10,263,273,3
7420,7421,2011-11-10,4,2011,11,19,False,4,True,2,0.36,0.3485,0.71,0.2239,19,192,211,4
7421,7422,2011-11-10,4,2011,11,20,False,4,True,2,0.36,0.3333,0.62,0.2836,8,160,168,4
7422,7423,2011-11-10,4,2011,11,21,False,4,True,1,0.36,0.3333,0.57,0.2537,6,130,136,4
7423,7424,2011-11-10,4,2011,11,22,False,4,True,1,0.36,0.3333,0.53,0.2836,5,84,89,4
7424,7425,2011-11-10,4,2011,11,23,False,4,True,2,0.34,0.3333,0.57,0.1642,9,73,82,4
7425,7426,2011-11-11,4,2011,11,0,True,5,False,1,0.34,0.3182,0.53,0.2537,10,56,66,1
7426,7427,2011-11-11,4,2011,11,1,True,5,False,1,0.32,0.303,0.57,0.3284,3,16,19,1
7427,7428,2011-11-11,4,2011,11,2,True,5,False,1,0.32,0.2879,0.57,0.2836,1,10,11,1
7428,7429,2011-11-11,4,2011,11,3,True,5,False,1,0.3,0.2879,0.61,0.194,0,6,6,1
7429,7430,2011-11-11,4,2011,11,4,True,5,False,1,0.3,0.2879,0.61,0.194,0,8,8,1
7430,7431,2011-11-11,4,2011,11,5,True,5,False,1,0.3,0.2879,0.49,0.2537,0,13,13,1
7431,7432,2011-11-11,4,2011,11,6,True,5,False,1,0.28,0.2576,0.45,0.3284,0,46,46,1
7432,7433,2011-11-11,4,2011,11,7,True,5,False,1,0.28,0.2727,0.45,0.2537,5,116,121,2
7433,7434,2011-11-11,4,2011,11,8,True,5,False,1,0.3,0.2727,0.42,0.3582,9,249,258,2
7434,7435,2011-11-11,4,2011,11,9,True,5,False,1,0.32,0.2879,0.45,0.4478,15,186,201,2
7435,7436,2011-11-11,4,2011,11,10,True,5,False,1,0.32,0.2727,0.42,0.5522,38,162,200,2
7436,7437,2011-11-11,4,2011,11,11,True,5,False,1,0.34,0.2879,0.42,0.4925,20,150,170,2
7437,7438,2011-11-11,4,2011,11,12,True,5,False,1,0.34,0.2879,0.42,0.4627,41,198,239,2
7438,7439,2011-11-11,4,2011,11,13,True,5,False,1,0.38,0.3939,0.37,0.5522,57,179,236,3
7439,7440,2011-11-11,4,2011,11,14,True,5,False,1,0.38,0.3939,0.37,0.4627,64,183,247,3
7440,7441,2011-11-11,4,2011,11,15,True,5,False,1,0.36,0.3333,0.37,0.4179,29,187,216,3
7441,7442,2011-11-11,4,2011,11,16,True,5,False,1,0.36,0.3333,0.34,0.3284,49,189,238,3
7442,7443,2011-11-11,4,2011,11,17,True,5,False,1,0.34,0.303,0.39,0.3284,24,286,310,3
7443,7444,2011-11-11,4,2011,11,18,True,5,False,1,0.34,0.3182,0.39,0.2537,23,185,208,3
7444,7445,2011-11-11,4,2011,11,19,True,5,False,1,0.32,0.3182,0.39,0.1642,17,182,199,4
7445,7446,2011-11-11,4,2011,11,20,True,5,False,1,0.32,0.3182,0.39,0.194,12,97,109,4
7446,7447,2011-11-11,4,2011,11,21,True,5,False,1,0.3,0.303,0.45,0.1642,4,79,83,4
7447,7448,2011-11-11,4,2011,11,22,True,5,False,1,0.32,0.3182,0.39,0.194,13,78,91,4
7448,7449,2011-11-11,4,2011,11,23,True,5,False,1,0.3,0.3182,0.45,0.0896,6,67,73,4
7449,7450,2011-11-12,4,2011,11,0,False,6,False,1,0.24,0.2424,0.6,0.1343,12,52,64,1
7450,7451,2011-11-12,4,2011,11,1,False,6,False,1,0.24,0.2424,0.6,0.1343,9,45,54,1
7451,7452,2011-11-12,4,2011,11,2,False,6,False,1,0.24,0.2576,0.65,0.0896,7,39,46,1
7452,7453,2011-11-12,4,2011,11,3,False,6,False,1,0.24,0.2424,0.7,0.1343,4,13,17,1
7453,7454,2011-11-12,4,2011,11,4,False,6,False,1,0.2,0.2121,0.8,0.1343,0,7,7,1
7454,7455,2011-11-12,4,2011,11,5,False,6,False,1,0.22,0.2576,0.75,0.0896,1,3,4,1
7455,7456,2011-11-12,4,2011,11,6,False,6,False,1,0.22,0.2273,0.75,0.1642,0,7,7,1
7456,7457,2011-11-12,4,2011,11,7,False,6,False,1,0.22,0.2273,0.75,0.194,3,24,27,2
7457,7458,2011-11-12,4,2011,11,8,False,6,False,1,0.26,0.2576,0.7,0.194,14,87,101,2
7458,7459,2011-11-12,4,2011,11,9,False,6,False,1,0.3,0.303,0.61,0.1642,18,142,160,2
7459,7460,2011-11-12,4,2011,11,10,False,6,False,1,0.34,0.3182,0.61,0.2836,62,170,232,2
7460,7461,2011-11-12,4,2011,11,11,False,6,False,1,0.38,0.3939,0.54,0.2836,102,213,315,2
7461,7462,2011-11-12,4,2011,11,12,False,6,False,1,0.44,0.4394,0.44,0.2836,142,224,366,2
7462,7463,2011-11-12,4,2011,11,13,False,6,False,1,0.48,0.4697,0.36,0.2836,128,225,353,3
7463,7464,2011-11-12,4,2011,11,14,False,6,False,1,0.5,0.4848,0.36,0.2985,191,244,435,3
7464,7465,2011-11-12,4,2011,11,15,False,6,False,1,0.52,0.5,0.29,0.2836,165,221,386,3
7465,7466,2011-11-12,4,2011,11,16,False,6,False,1,0.52,0.5,0.32,0.2537,137,224,361,3
7466,7467,2011-11-12,4,2011,11,17,False,6,False,1,0.5,0.4848,0.34,0.2537,92,193,285,3
7467,7468,2011-11-12,4,2011,11,18,False,6,False,1,0.42,0.4242,0.58,0.194,53,150,203,3
7468,7469,2011-11-12,4,2011,11,19,False,6,False,1,0.42,0.4242,0.5,0.2537,32,139,171,4
7469,7470,2011-11-12,4,2011,11,20,False,6,False,1,0.42,0.4242,0.5,0.2836,31,101,132,4
7470,7471,2011-11-12,4,2011,11,21,False,6,False,1,0.42,0.4242,0.47,0.2836,19,103,122,4
7471,7472,2011-11-12,4,2011,11,22,False,6,False,1,0.42,0.4242,0.47,0.2537,30,88,118,4
7472,7473,2011-11-12,4,2011,11,23,False,6,False,1,0.4,0.4091,0.58,0.1642,23,78,101,4
7473,7474,2011-11-13,4,2011,11,0,False,0,False,2,0.4,0.4091,0.58,0.194,12,61,73,1
7474,7475,2011-11-13,4,2011,11,1,False,0,False,2,0.36,0.3485,0.66,0.194,13,58,71,1
7475,7476,2011-11-13,4,2011,11,2,False,0,False,1,0.36,0.3636,0.57,0.1045,9,48,57,1
7476,7477,2011-11-13,4,2011,11,3,False,0,False,2,0.36,0.3485,0.62,0.1343,8,20,28,1
7477,7478,2011-11-13,4,2011,11,4,False,0,False,2,0.36,0.3485,0.62,0.1343,1,5,6,1
7478,7479,2011-11-13,4,2011,11,5,False,0,False,1,0.34,0.3333,0.61,0.1642,2,3,5,1
7479,7480,2011-11-13,4,2011,11,6,False,0,False,1,0.34,0.3333,0.66,0.1343,5,18,23,1
7480,7481,2011-11-13,4,2011,11,7,False,0,False,1,0.34,0.3182,0.66,0.2239,13,30,43,2
7481,7482,2011-11-13,4,2011,11,8,False,0,False,1,0.34,0.3485,0.66,0.0896,24,55,79,2
7482,7483,2011-11-13,4,2011,11,9,False,0,False,1,0.4,0.4091,0.54,0.2836,38,97,135,2
7483,7484,2011-11-13,4,2011,11,10,False,0,False,1,0.44,0.4394,0.44,0.3284,63,178,241,2
7484,7485,2011-11-13,4,2011,11,11,False,0,False,1,0.46,0.4545,0.4,0.4179,108,187,295,2
7485,7486,2011-11-13,4,2011,11,12,False,0,False,2,0.52,0.5,0.29,0.4179,112,242,354,2
7486,7487,2011-11-13,4,2011,11,13,False,0,False,2,0.52,0.5,0.29,0.4179,105,234,339,3
7487,7488,2011-11-13,4,2011,11,14,False,0,False,2,0.54,0.5152,0.28,0.4925,108,263,371,3
7488,7489,2011-11-13,4,2011,11,15,False,0,False,2,0.5,0.4848,0.42,0.3284,89,221,310,3
7489,7490,2011-11-13,4,2011,11,16,False,0,False,2,0.54,0.5152,0.28,0.3881,93,226,319,3
7490,7491,2011-11-13,4,2011,11,17,False,0,False,1,0.52,0.5,0.27,0.3284,44,187,231,3
7491,7492,2011-11-13,4,2011,11,18,False,0,False,1,0.52,0.5,0.27,0.3284,35,155,190,3
7492,7493,2011-11-13,4,2011,11,19,False,0,False,1,0.5,0.4848,0.29,0.3582,36,121,157,4
7493,7494,2011-11-13,4,2011,11,20,False,0,False,1,0.5,0.4848,0.31,0.3582,24,115,139,4
7494,7495,2011-11-13,4,2011,11,21,False,0,False,1,0.48,0.4697,0.36,0.2537,19,76,95,4
7495,7496,2011-11-13,4,2011,11,22,False,0,False,1,0.48,0.4697,0.41,0.3881,25,64,89,4
7496,7497,2011-11-13,4,2011,11,23,False,0,False,1,0.46,0.4545,0.51,0.2985,18,49,67,4
7497,7498,2011-11-14,4,2011,11,0,False,1,True,1,0.46,0.4545,0.59,0.2836,8,22,30,1
7498,7499,2011-11-14,4,2011,11,1,False,1,True,1,0.46,0.4545,0.63,0.2985,5,6,11,1
7499,7500,2011-11-14,4,2011,11,2,False,1,True,1,0.46,0.4545,0.63,0.3582,7,10,17,1
7500,7501,2011-11-14,4,2011,11,3,False,1,True,1,0.44,0.4394,0.67,0.2836,4,3,7,1
7501,7502,2011-11-14,4,2011,11,4,False,1,True,1,0.44,0.4394,0.67,0.2239,0,5,5,1
7502,7503,2011-11-14,4,2011,11,5,False,1,True,2,0.44,0.4394,0.67,0.2537,0,19,19,1
7503,7504,2011-11-14,4,2011,11,6,False,1,True,2,0.44,0.4394,0.72,0.2239,10,104,114,1
7504,7505,2011-11-14,4,2011,11,7,False,1,True,1,0.44,0.4394,0.72,0.2537,11,311,322,2
7505,7506,2011-11-14,4,2011,11,8,False,1,True,2,0.46,0.4545,0.67,0.194,27,425,452,2
7506,7507,2011-11-14,4,2011,11,9,False,1,True,2,0.48,0.4697,0.67,0.3284,29,204,233,2
7507,7508,2011-11-14,4,2011,11,10,False,1,True,2,0.5,0.4848,0.63,0.2836,26,85,111,2
7508,7509,2011-11-14,4,2011,11,11,False,1,True,2,0.54,0.5152,0.6,0.2836,22,106,128,2
7509,7510,2011-11-14,4,2011,11,12,False,1,True,1,0.56,0.5303,0.56,0.2985,36,166,202,2
7510,7511,2011-11-14,4,2011,11,13,False,1,True,1,0.6,0.6212,0.49,0.3881,50,153,203,3
7511,7512,2011-11-14,4,2011,11,14,False,1,True,1,0.62,0.6212,0.46,0.4478,47,138,185,3
7512,7513,2011-11-14,4,2011,11,15,False,1,True,1,0.64,0.6212,0.44,0.3284,53,142,195,3
7513,7514,2011-11-14,4,2011,11,16,False,1,True,1,0.62,0.6212,0.46,0.4179,51,264,315,3
7514,7515,2011-11-14,4,2011,11,17,False,1,True,1,0.62,0.6212,0.46,0.2537,55,464,519,3
7515,7516,2011-11-14,4,2011,11,18,False,1,True,1,0.56,0.5303,0.56,0.2836,29,460,489,3
7516,7517,2011-11-14,4,2011,11,19,False,1,True,1,0.6,0.6212,0.53,0.2985,28,274,302,4
7517,7518,2011-11-14,4,2011,11,20,False,1,True,1,0.6,0.6212,0.53,0.3582,30,210,240,4
7518,7519,2011-11-14,4,2011,11,21,False,1,True,1,0.6,0.6212,0.53,0.3582,37,176,213,4
7519,7520,2011-11-14,4,2011,11,22,False,1,True,1,0.58,0.5455,0.56,0.3582,17,96,113,4
7520,7521,2011-11-14,4,2011,11,23,False,1,True,1,0.56,0.5303,0.64,0.2985,13,48,61,4
7521,7522,2011-11-15,4,2011,11,0,False,2,True,1,0.56,0.5303,0.64,0.3582,7,15,22,1
7522,7523,2011-11-15,4,2011,11,1,False,2,True,1,0.56,0.5303,0.6,0.2985,5,5,10,1
7523,7524,2011-11-15,4,2011,11,2,False,2,True,1,0.56,0.5303,0.64,0.2537,7,8,15,1
7524,7525,2011-11-15,4,2011,11,3,False,2,True,2,0.54,0.5152,0.68,0.3284,0,4,4,1
7525,7526,2011-11-15,4,2011,11,4,False,2,True,1,0.56,0.5303,0.64,0.2985,1,6,7,1
7526,7527,2011-11-15,4,2011,11,5,False,2,True,1,0.54,0.5152,0.68,0.2836,2,26,28,1
7527,7528,2011-11-15,4,2011,11,6,False,2,True,2,0.56,0.5303,0.64,0.0896,4,104,108,1
7528,7529,2011-11-15,4,2011,11,7,False,2,True,2,0.54,0.5152,0.68,0.1642,21,298,319,2
7529,7530,2011-11-15,4,2011,11,8,False,2,True,2,0.54,0.5152,0.68,0.1045,27,453,480,2
7530,7531,2011-11-15,4,2011,11,9,False,2,True,2,0.56,0.5303,0.64,0.0896,26,174,200,2
7531,7532,2011-11-15,4,2011,11,10,False,2,True,2,0.56,0.5303,0.64,0.2836,23,115,138,2
7532,7533,2011-11-15,4,2011,11,11,False,2,True,2,0.56,0.5303,0.64,0.194,18,116,134,2
7533,7534,2011-11-15,4,2011,11,12,False,2,True,2,0.54,0.5152,0.68,0.0,28,148,176,2
7534,7535,2011-11-15,4,2011,11,13,False,2,True,3,0.54,0.5152,0.6,0.2239,21,132,153,3
7535,7536,2011-11-15,4,2011,11,14,False,2,True,2,0.54,0.5152,0.6,0.2836,27,120,147,3
7536,7537,2011-11-15,4,2011,11,15,False,2,True,2,0.54,0.5152,0.6,0.1343,36,155,191,3
7537,7538,2011-11-15,4,2011,11,16,False,2,True,2,0.52,0.5,0.68,0.1343,31,240,271,3
7538,7539,2011-11-15,4,2011,11,17,False,2,True,2,0.5,0.4848,0.72,0.194,29,422,451,3
7539,7540,2011-11-15,4,2011,11,18,False,2,True,2,0.5,0.4848,0.72,0.2836,27,414,441,3
7540,7541,2011-11-15,4,2011,11,19,False,2,True,2,0.5,0.4848,0.72,0.3582,27,259,286,4
7541,7542,2011-11-15,4,2011,11,20,False,2,True,2,0.48,0.4697,0.82,0.1343,26,212,238,4
7542,7543,2011-11-15,4,2011,11,21,False,2,True,2,0.5,0.4848,0.77,0.0896,23,145,168,4
7543,7544,2011-11-15,4,2011,11,22,False,2,True,2,0.46,0.4545,0.88,0.1045,19,109,128,4
7544,7545,2011-11-15,4,2011,11,23,False,2,True,2,0.46,0.4545,0.94,0.1045,14,66,80,4
7545,7546,2011-11-16,4,2011,11,0,False,3,True,2,0.46,0.4545,0.94,0.0,5,26,31,1
7546,7547,2011-11-16,4,2011,11,1,False,3,True,3,0.46,0.4545,0.94,0.0896,0,5,5,1
7547,7548,2011-11-16,4,2011,11,2,False,3,True,2,0.46,0.4545,0.94,0.1045,4,6,10,1
7548,7549,2011-11-16,4,2011,11,3,False,3,True,2,0.46,0.4545,0.94,0.1045,2,3,5,1
7549,7550,2011-11-16,4,2011,11,4,False,3,True,2,0.44,0.4394,1.0,0.2239,1,3,4,1
7550,7551,2011-11-16,4,2011,11,5,False,3,True,3,0.46,0.4545,0.94,0.1045,0,13,13,1
7551,7552,2011-11-16,4,2011,11,6,False,3,True,2,0.46,0.4545,0.94,0.0896,4,52,56,1
7552,7553,2011-11-16,4,2011,11,7,False,3,True,3,0.46,0.4545,0.94,0.0,7,130,137,2
7553,7554,2011-11-16,4,2011,11,8,False,3,True,3,0.46,0.4545,0.94,0.0,9,223,232,2
7554,7555,2011-11-16,4,2011,11,9,False,3,True,3,0.46,0.4545,0.94,0.0,5,77,82,2
7555,7556,2011-11-16,4,2011,11,10,False,3,True,3,0.46,0.4545,0.94,0.0,4,32,36,2
7556,7557,2011-11-16,4,2011,11,11,False,3,True,3,0.46,0.4545,0.94,0.0896,7,53,60,2
7557,7558,2011-11-16,4,2011,11,12,False,3,True,3,0.46,0.4545,1.0,0.0,5,49,54,2
7558,7559,2011-11-16,4,2011,11,13,False,3,True,3,0.46,0.4545,0.94,0.1343,6,52,58,3
7559,7560,2011-11-16,4,2011,11,14,False,3,True,2,0.46,0.4545,1.0,0.1343,12,49,61,3
7560,7561,2011-11-16,4,2011,11,15,False,3,True,3,0.48,0.4697,0.94,0.1045,16,50,66,3
7561,7562,2011-11-16,4,2011,11,16,False,3,True,3,0.48,0.4697,0.94,0.1045,13,110,123,3
7562,7563,2011-11-16,4,2011,11,17,False,3,True,2,0.48,0.4697,0.88,0.194,17,216,233,3
7563,7564,2011-11-16,4,2011,11,18,False,3,True,3,0.46,0.4545,0.88,0.3881,13,176,189,3
7564,7565,2011-11-16,4,2011,11,19,False,3,True,3,0.46,0.4545,0.88,0.3881,3,108,111,4
7565,7566,2011-11-16,4,2011,11,20,False,3,True,3,0.44,0.4394,0.88,0.3881,5,94,99,4
